,uniq_id,product_name,summary,review_text,reviewer,helpful,rating,sentiment
22,"B00029QOV8:terrible-don't_buy:anonymous_""unhappy""","Kamenstein 4536 Perfect Tear Paper Towel Holder, Stainless Steel: Kitchen & Housewares",Terrible-Don't Buy,"I read all of the reviews and thought this was the paper towel holder for me. Boy, was I wrong. It looked beautiful when it arrived and I couldn't wait to use it. Well, I put on my first roll of paper towels and pulled one off. The racheting system worked ok until it came towards the end of the roll. The racheting stopped and jammed and the paper towels ripped in half instead of where they were supposed to. I am going back to the old paper towel holders that just have a stick holding the roll and not a racheting whisk like bar. Jesh, all I want is a paper towel not aggravation. Which is what I got with this item","Anonymous ""Unhappy""",60,1,0
23,B0002MH3MO:very_good_machine...enjoy_the_quietness:l._mellinger,"KitchenAid KFP750WH 700-Watt 12-Cup Food Processor, White: Kitchen  Housewares",Very good machine...enjoy the quietness,"Ive had this processor for about three months. On the first day, I decided to make bread, and the dough blade suddenly stuck to the machine. When I called customer service to help me figure out what I did wrong, they told me that occasionally, this processors dough blade fuses to the machine. I couldnt even get the containers removed to pack up because everything was stuck together. Fortunately, the customer service rep was really nice and sent out a new one immediately. I received my second new processor, and tried to make cookies. This time, everything worked fine, and the machine is quiet. I can even talk on the phone when using this food processor. Im just glad that they exchanged the first one so quickly",L. Mellinger,100,4,1
24,B0007QN06I:makes_the_best_coffee:ffc,KitchenAid KPCM050PM Pro Line Single-Carafe Coffee Maker: Kitchen  Housewares,Makes The Best Coffee,"I have owned at least six other coffee pots and was never satisfied with home made coffee, so Dunkin Donuts was where I would head to on my way to work.  I got this coffee pot and I buy Dunkin Donuts coffee and grind it with the Proline Kitchenaid Grinder and it is the best coffee I have ever had.  Recently I had a kitchen remodel and the electrician showed up with his cup of coffee in hand from Dunkin Donuts.  I asked him later in the day if he wanted a cup of coffee and he was hesitant stating he did not like coffee from home coffee pots.  Well, I assured him he would love it. After having my coffee, for the rest of the week he never showed up with his own coffee, actually said, he preferred my coffee.  After the job was over, he saw my sister a few weeks later and he mentioned how he missed the coffee I made.  This is the best ever, perfect coffee every time and the perfect temperature.",FFC,0,5,1
25,B00007AOB6:disappointment:nilda_esteban,Nordic Ware 3-Piece Toaster Oven Grill and Bake Set: Kitchen & Housewares,Disappointment,"I felt disapointed with the quality of this bake set. The grill cover started to desapair, and the last time I cooked a stek using this set, the paint sticked to the meat, leaving black spots. It started to show deteriorazion and everytime I washed I have to dried it up immediately otherwise mark of rust starts to show soon.
The deep pan it is ok, perhaps because I did not used that piece with the same frequency.
I never used metal utensills or harsh detergents durig the cleaning, I always leave it in hot water first and later do the cleaning, to avoid scratches.
Thank you for your attention
Nilda",Nilda Esteban,87,1,0
26,B0000VLH1U:solution_to_label_glue:j._reichard,"Chicago Metallic Commercial Cookie/Jelly Roll Pans, Set of 2: Kitchen  Housewares",Solution to Label Glue,"These pans are mahvelous, dahling.  Having said that, Ive read lots of reviews that included complaints about the strength of the adhesive used to stick the labels on the pans.  To one, to all:  There is a product called GOO GONE that is designed for just this type of thing.  You can find it almost anywhere, hardware stores, grocery stores, etc.  It works in minutes, and leaves no trace of the adhesive behind.  Just be sure the wash the pan afterwards.  Happy adhesive-free baking",J. Reichard,100,5,1
27,B00008CM6E:4-quart_saucepan_review:tyrone_price,Cuisinart Chefs Classic Stainless 4-Quart Saucepan with Cover: Kitchen  Housewares,4-quart saucepan review,"I purchased this product for two reasons: I own other Cuisinart cookware and like it very much...secondly, I frequently make spaghetti sauce with meatballs and find that a 3-quart saucepan just isnt large enough. The 4-quart size is perfect. For some reason I cant explain, my sauce tastes much better made in this saucepan",Tyrone Price,100,5,1
28,B000063XHF:horrible:such_a_lady,Black & Decker IC200 Arctic Twister Ice Cream Mixer: Kitchen & Housewares,Horrible,"The Black & Decker IC200 Arctic Twister Ice Cream Mixer is a product that you must not purchase. It is a total waste of money. It's designed to make soft-serve ice cream at home. The are not enpough pro's and way too many cons. the only Pro: It makes soft-serve ice cream when ever you want.
CONS
1. It's LOUD and Noisy
2. The ice cream you use in it must be as frozen as it is the second it comes out of the freezer which makes it very hard to scoop out.
3. If not used correctly, it make a huge mess.
4. It wastes ice cream. When you use this product, half of the ice cream gets stuck inside the machine.
5. by the time its finished, ice cream is pratically melted.
6. You ongly get about 1/3 of what you put in the machine. The rest gets stuck inside the machine.
7. You have to hold onto the on switch while operating the machine.
8. You have to hand pump the ice cream into soft-serve yourself. 
This Black & Decker IC200 Arctic Twister Ice Cream Mixer is such a waste of money. I So reccomend not buying this. Just going to Dairy Queen or Baskin Robins is a much easier and cleaner solutio",such a lady,83,1,0
29,"B00006IUZS:fast,_faster,_or_even_faster...:s._berner_""masterdealfinder""",Toastmaster 1778 Hand Mixer: Kitchen & Housewares,"Fast, faster, or even faster...","This mixer has many speed settings, but they all pretty much go the same speed.  The ""low"" setting is so fast that if you are mixing much liquid it spashes all over.  I would not recommend this mixer, spend a few more dollars and get a better one!!","S. Berner ""masterdealfinder""",0,1,0
30,"B00004WKIB:looks_nice,_but_gears_break_easily:petem",Cuisinart SPB-7BC SmartPower 7-Speed Electronic Blender: Kitchen & Housewares,"Looks nice, but gears break easily","We purchased the Cuisinart SmartPower blender for smoothies and light duty blending duties.  It's a nicely designed unit , very stable on the countertop, but very poor quality gear drive.  After a couple dozen uses, the motor gear wheel broke, apparently a common problem on these Cuisinarts, as noted by other reviewers.  Cuisinart customer service is worthless - it costs more to ship and repair the unit than to replace it.
Replaced the worthless Cuisinart with a Kitchenaid.  Would recommend avoiding Cuisinart blenders due to this gear design flaw",PeteM,100,1,0
31,B0000CFHBM:excellent_set!:alison_greco,Farberware Millennium Soft Touch Stainless-Steel 12-Piece Cookware Set: Kitchen  Housewares,Excellent Set!,"I have been very happy with this cookware. It is very well made, heavy and sturdy. This is the most expensive set I have ever bought, and the difference is stunning. The pans heat very quickly and get much hotter than my old pans.  I have had to change my cooking style to accommodate the better pans. I like being able to put them in the oven and not worrying about caring for a (possibly) toxic non-stick coating. Well worth the money",Alison Greco,0,5,1
32,"B000674526:very_good,_but_expect_some_hiccups_getting_started:rob",Danby Countertop Dishwasher - DDW396W: Kitchen  Housewares,"Very good, but expect some hiccups getting started","We needed a small countertop dishwasher for our rec room, and after a few months of use, I can say this one is working out very well.

It shipped quickly, with no damage (the box was pretty tattered, but the packing material and the actual dishwasher were fine). Its large for a countertop device, certainly bigger than most microwaves. Be sure to measure your available space, especially clearance to any cabinets above your installation site.

I hit some minor bumps getting it installed. The dishwasher hose nozzle is supposed to connect to your kitchen faucet using a threaded  quick-connect coupler included in the box. The coupler is supposed to screw onto the end of the faucet, but the faucet on that sink was a removeable spray handle on a long hose. Theres no way for the included adapter to hook up to this, so I wound up having to install a new faucet (this isnt as bad as it sounds, as we were planning to replace the old one anyway).

I brought the quick connect adapter to the hardware store with me to be sure it would fit the threads on the new faucet. Everything seemed okay in the store, but when I got home and installed the new faucet, I had some trouble. It turns out that the included adapter isnt particularly good quality, and didnt fit the faucet threads tightly enough to stay in place once the water pressure was actually turned on.

I blew the hose nozzle off the end of the new faucet a couple of times until I finally went back to the hardware store and picked up an off-the-shelf adapter. Fortunately, it looks like Danby is using all standard-sized parts, so I was able to replace the flaky adapter with a new one that works well for only a couple of dollars.

Once I had the thing up and running, it was easy to load and use. The basket is built to hold four full place settings, but I find that with some creative jiggering I can get it to take in any odd collection of dishes, mugs, baby cups, storage containers and what have you. The basket insert is removeable, converting it to an all-glasses tray, which we found useful for party cleanup.

The machine really heats the water, so dishes come out clean. Even sticky stuff like melted cheese usually cleans right up. Ive never had to use the heat-boost sanitize setting.

It uses a very small amount of dishwasher soap and rinse fluid, and you want to be careful NOT to add too much. I made the mistake of overfilling the soap holder (spilled a little too much, figured it would just rinse out, oops) and wound up flooding my countertop in suds. This has only happened once and there was no damage. Call it a learning experience.

I saw in some of the other reviews that the timer knob occasionally wont advance when you start running the machine, and this did happen to me once as well after Id had it for about two weeks. It hasnt recurred since then, either becuase Ive been particularly careful to set the timer in the right start position, or the timers wearing in.

Been using it steadily several times a week for a few months now, and after the initial hiccups, its been working fine. No complaints, and now Im looking for a Danby under-counter mini-refigerator to replace one in the same rec room. Id recommend this dishwasher, provided you dont mind a little effort getting it dialed in",Rob,100,4,1
33,B00004S9EQ:save_your_money:m._rasing,Cuisinart MM-2M Mini Mate Chopper / Grinder: Kitchen & Housewares,Save your money,"I've been using a large Cusinart for over 10 years.  It is marvelous, so I decided to get the mini-mate chopper for smaller jobs.

WRONG IDEA!!  This is a horrible little machine.  It won't grind more than a couple of seeds at a time & forget chopping!  The grinding unit won't rotate most of the time.
  
It's going to the Salvation Army as a donation.",M. Rasing,0,1,0
34,B00004S9GN:works_great!__fails_quickly.:robert_l._nattenberg,"La Pavoni PA-Burr Coffee Grinder, White: Kitchen & Housewares",Works great!  Fails quickly.,This grinder grinds well but failed after just 2 months of operation.  Don't buy it unless you want to waste your money,Robert L. Nattenberg,100,1,0
35,B00006NWAD:if_i_could_give_it_no_stars_i_would_have.__buy_something_else:w._montgomery,Polder Dual Sensor Thermometer and Timer: Kitchen & Housewares,If I could give it NO stars I would have.  Buy something else,"My first and only use was to cook a roast in the oven at 275 degrees and within the first 30 minutes it started to give me the wrong readings.  I have had it a while but have not used it as it is only good for the oven. The statement on the inside instructions ""WHEN COOKING IN A BARBECUE OR SMOKER, DO NOT USE AS A CONTINUOUS READ THERMOMETER, USE ONLY AS AN INSTANT READ THERMOMETER."", ""5. DO NOT USE THIS UNIT TO MEASURE COOKING TEMPERATURES OVER 392&#9702;F."" as well as ""WARRANTY EXCLUDES THERMOMETER PROBES."" should be on the outside, letting people know this is only for the oven for continuous use and that the probes are junk.  If you have to keep checking the meat in a smoker over many hours, a cheap $6.00 meat thermometer will work just fine other than letting out the heat.  Why does the outside packaging say the reading range is 86&#9702; to 572&#9702; if you can only use to 392&#9702;.  I would say this is only a typo and they likely did a cut and paste on their lower temperature unit's instructions, but 275&#9702; in the oven killed mine so maybe not?  Cut to the chase, look for a better unit and let me know when you find it",W. Montgomery,83,1,0
36,"B00004S1D6:nice_size_and_shape,_but_started_to_split_apart_after_first_use.:stan",Sassafras Pizza Peel: Kitchen & Housewares,"Nice size and shape, but started to split apart after first use.","Like many large wood surfaces, a peel is made from several strips of wood laminated together. However, this peel developed a split after just one use. The instructions indicate maintenance is achieved by wiping with mineral oil, so perhaps you should do this before using the first time. I imagine there are heavier peels available which may be worth checking out.
I was rather dissapointed.",Stan,75,2,0
37,"B0000DDVL0:not_very_effective:mary_jo_sminkey_""author_of_cfwebstore""",Le Creuset Enameled Cast Iron Cookware Cleaner: Kitchen & Housewares,Not very effective,"Maybe I just have stains that are too much for it, but this cleaner didn't seem to do very much, certainly not enough to warrant paying the extra for it versus normal cleaners. And I'm not using it on very old Le Creuset either, everything I have is less than a year old. Maybe it does better on older stains!","Mary Jo Sminkey ""author of cfwebstore""",100,2,0
38,B000153ZYC:dislike_button_pause_and_pour:b._keyt,"Cuisinart DCC-1000R Programmable Filter Brew 12-Cup Coffeemaker, Red: Kitchen & Housewares",Dislike button pause and pour,"I am not a fan of the pause and pour feature. IT is a button and if the pot is not directly under button the coffe over flows. On two occasions the machine stopped dripping coffee in the pot, casing grounds to overflow the filter. I can only assume the pot was not perfectly placed. I searched for a red coffee maker at a resonable price but could find none without this type of pause and pour. I may have to remove button for 100% satisfaction. But I love the red accents in my kitchen",B. Keyt,100,2,0
39,B0006PQPBW:cleaning_trays_cracked:allyson_christoffersen,La Sonic Supreme Jewelry Cleaner - (White): Kitchen & Housewares,Cleaning Trays Cracked,"Inside this unit there are 2 cleaning trays, one for the cleaning solution and the other for water to rinse. Each tray has a cup coming out the bottom which is used to lock the tray into the device. After only 3 uses the base of the one cup cracked. After about 6 more uses the other bottom cracked. I would not recommend this product to anyone.",Allyson Christoffersen,100,1,0
40,B00005RKOF:ingenious!_makes_you_wonder_why_it_wasnt_invented_sooner!:susan_h._brown_mountain_lady,OXO Good Grips 70881 1-Cup Angled Measuring Cup: Kitchen  Housewares,Ingenious! Makes you wonder why it wasnt invented sooner!,"I own both the 1-cup and 2-cup and recommend you buy both for measuring liquids. If you dont want to buy both, just buy the 2-cup, as its more versatile. I have other measuring cups, but these are the ones I reach for over and over. Very convenient - no bending - I love it! Ingenious! My only criticism - and its very minor - is that the design of the handle makes it wobble slightly rather than sitting firmly on a flat surface. If they correct this minor design flaw, it would get five stars",Susan H. Brown mountain lady,100,4,1
41,B000067DZV:good_filter_for_the_price:memoree_joelle-scott,PUR  Ultimate Slim Design Water Pitcher: Kitchen  Housewares,good filter for the price,"I could definitely tell a difference in the taste of my water, and hopefully that means its chlorine free, but I havent had it tested. However, it must be doing its job because the filter itself only lasts about a month! I think that its life span just depends on how bad your water is. It works better that my old Brita filter, which I could tell wasnt working because my water still smelled like chlorine with that one. That being said, I would buy the PUR pitcher over again if given the choice",Memoree Joelle-scott,100,4,1
42,B00005OTXI:mr.__coffee_cheaply_made_pitchers:g._arnold,Mr. Coffee TM1 2-Quart Iced Tea Maker: Kitchen & Housewares,Mr.  Coffee Cheaply made pitchers,"Owned Four Diffrent Styles. All Of them Worked ok But!!! The Pitchers Cracked, All Of Them!!!!My last New Mr. coffee Pitchers Lasted 3 Months and cracked (tea went all over the counter and floor)  If you just make tea once in a while It may be ok But i make 3 Pitcher's a day With three tea makers sitting in the kithen on a old compter desk. The Hamilton Beach Has lasted 5 Years With Only one pitcher,It works good I'm ordering 2 more to replace the 2 mr coffee Because all my pitchers Cracked. I know Most people don't drink That Much,But I do.",G. Arnold,66,1,0
43,B00005KI7K:a_must_have_in_any_kitchen!:mrs._romano_mrs._romano,"KitchenAid Silicone Mixer Spatula, White: Kitchen  Housewares",A must have in any kitchen!,"The KitchenAid line of silicone utensils are positively perfect.  They are very will made and excellent quality.  The silicone material is amazing, it is so easy to clean, whether you are using this mixing spatula with cake mix, cookie dough or anything you are mixing or scraping nothing will sticks to it.  The curved design on this spatula is a perfect match to the KitchenAid stand mixer bowl and it also works very well with my All Clad mixing bowls.  With this spatula you will not miss a drop of anything in the bowl.  Highly recommended",Mrs. Romano Mrs. Romano,75,5,1
44,"B000A76VCO:breville_grill_&_bbq.....forget_it!!!:mrs._diane_langdon_""snow_white""","Breville 800GRXL Die-Cast Indoor Barbeque and Grill, Brushed Stainless Steel: Kitchen & Housewares",BREVILLE GRILL & BBQ.....FORGET IT!!!,this item is too big and very difficult to operate.  it is the worst breville product purchased.  the panni press does the same thing without the difficult cleaning.  i would NOT recommend this item...too much money...definately NOT worth the cost,"Mrs. Diane Langdon ""snow white""",20,1,0
45,B000096JFW:poor_negative_pressure:michael_geffin,Euro-Pro EP035 Shark 800-Watt Turbo Hand Vacuum: Kitchen & Housewares,Poor negative pressure,"I purchased this about 1 year ago and it's only taking up space in my house.  It has very poor suction on carpeting.  Works O.K. on hardwood floors but then again most of these will.  I expected better force.  The small openning may look ""cool"" but it doesn't allow for wide enough sweeping area and I find myself going over the same area again and again.  Also, the charging holder is a little harder to place the unit in.  I would consider look at others first",Michael Geffin,50,2,0
46,B0009MYQJ0:my_continuing_crusade_against_gizmos:::&#62;)-,6 Second Abs - Ab Crunch Machine - DVD Version: Kitchen & Housewares,My continuing crusade against gizmos:,"There are a lot of theoretically good ideas that  fail when executed. This is one of them. 1/QUALITY:It's made cheaply, and even before it breaks, it's flimsiness does not inspire confidence. 2/RESISTANCE:The levels of resistance have nothing to do with real progression , as anyone who 'seriously' uses this will be too strong for the machine in a few weeks,(many will be unchallenged right from the beginning). The standard: If the set is longer than a minute and you still have strength to continue, you need more resistance. 3/COMPARED TO CRUNCHES: There's a reason why crunches are done lying down: The weight of the torso supplies a fairly heavy resistance, whereas when you crunch in an uptight position the weight of the torso actually  helps the effort, as you are dropping your weight down instead of lifting it up. Much of what makes the Ab Crunch Machine 'work' is your weight dropping on it, not your muscles working. This little piece of plastic doesn't have springs strong enough to resist your bodyweight and strengthen your muscles besides. (You may achieve an isometric contraction that has some effect, but you can get -exactly- this effect, or -better-, without any equipment at all! Just tense up in seated crunch position for minute or so.)... Of course, by the time a product is appealing to the public by  claiming how supposedly -huge- a hassle  lying down (??) to do crunches is, we've reached the real problem: This thing is designed to AVOID EFFORT. It seems as though no one goes broke helping people avoid effort. Unfortunately, exercise IS effort, and the more you avoid effort, the less exercise you get",:&#62;)-,100,1,0
47,B000AAT6NW:cutting_edge_in_cutlery:m._cernak,Calphalon Katana Stainless-Steel 6-Inch Utility Knife: Kitchen & Housewares,Cutting edge in cutlery,"Calphalon Katana knives excel in balance, efficient design, sharpness, and in good looks. I look forward to using them every time I prepare food",M. Cernak,0,5,1
48,B000HJNJNO:my_own_tea_butler!:c._garza-vale_niki,"Zarafina Tea Maker Suite with Ceramic Tea Pots, Cups, and Serving Tray: Kitchen  Housewares",My own tea butler!,"This machine is really a great invention - especially for those of us who have a tendency to spend on good tea and then screw up some part of the process that falls between the brewing and the first sip (for example, infusing the tea for too long).  I think my tea will have more of a fighting chance with this new machine.  The design is great - quite classy, and I think it will be great for entertaining (loved the way the tray that holds the machine could suddenly be converted into a serving tray for the well-designed tea pot and cups).  Here is how it worked for me: 
You pour your loose tea in the infuser basket, fill the tank with water, select the strength of your beverage and turn it on.  Theres even a chance to choose which kind of tea you are brewing for optimal results (for example oolong or green).  This nifty little machine will do the rest.  It will even pour the tea in the tea pot!  Im finally enjoying my fine tea without the stress.  Its almost like having a tea butler in my house!",C. Garza-vale Niki,100,5,1
49,"B00027Z42K:bad_idea_if_you_are_thinking_cheesecakes:n._stewart_""malcontent""","Kaiser La Forme Mini Springform Pans, Set of 4 with 4 Holiday Stencils: Kitchen & Housewares",Bad idea if you are thinking cheesecakes,"I thought the four 4.5 inch springform pans would be equivalent to one 9.0 inch springform pan.  After all, the areas are equal, i.e. 4 * 2.25 * 2.25 * pi == 4.5 * 4.5 * pi.  I thought I could use the recipe for a 9-inch cheesecake and have 4 4.5-inch cheesecakes that tasted the same but were a more convenient size for giving as gifts.  

However, while the areas are the same, the volumes are not.  The pans are not deep enough.  While a 9-inch springform pan is 3 inches deep, these 4.5-inch springform pans are 1.5 inches deep.  Therefore, if you use the recipe for a 9 inch cheese cake, you have a lot of batter left over.  If you half the recipe, you produce baked goods that taste something like cheesecake but not as dense or as moist or as rich.

I was very disappointed in these pans.  They may be good for something, but I don't know what.  They are well-made, so I won't throw them away, but right now I feel like they were a waste of money","N. Stewart ""malcontent""",46,1,0
